kernel,shape_tag,M,N,K,dtype,BM,BN,BK,stages,warps,group_m,flatten,ws,num_sms,ms,tflops
persistent,"n,n,n//8",16384,16384,2048,bf16,256,128,64,3,4,8,1,132,0,0.0031082105777928966,353744.2526036154
ws,"n,n,n//8",16384,16384,2048,bf16,256,128,64,3,4,8,0,0,0,7.092095851898193,155.03338515676106
persistent,"n,n,n//8",16384,16384,2048,bf16,256,128,64,3,4,8,1,132,1,164.09274291992188,6.700549995148582
ws,"n,n,n//8",16384,16384,2048,bf16,256,128,64,3,8,8,0,0,0,1.971343994140625,557.7472176566089
persistent,"n,n,n//8",16384,16384,2048,bf16,256,128,64,3,8,8,1,132,0,0.0031065043952801952,353938.53922966303
ws,"n,n,n//8",16384,16384,2048,bf16,256,128,64,3,8,8,0,0,0,1.9664080142974854,559.1472470522905
persistent,"n,n,n//8",16384,16384,2048,bf16,256,128,64,3,8,8,1,132,1,168.4468536376953,6.527350342446226
ws,"n,n//8,n",16384,2048,16384,bf16,64,64,64,2,4,8,0,0,0,3.9414080381393433,278.9641714677825
persistent,"n,n//8,n",16384,2048,16384,bf16,64,64,64,2,4,8,1,132,0,0.003105113076289063,354097.12972193345
ws,"n,n//8,n",16384,2048,16384,bf16,64,64,64,2,4,8,0,0,0,3.9228479862213135,280.28402620696636
persistent,"n,n//8,n",16384,2048,16384,bf16,64,64,64,2,4,8,1,132,1,628.191162109375,1.7502819111367298
ws,"n,n//8,n",16384,2048,16384,bf16,64,64,64,2,8,8,0,0,0,3.9431999921798706,278.83739854852513
persistent,"n,n//8,n",16384,2048,16384,bf16,64,64,64,2,8,8,1,132,0,0.003112347859322377,353274.01610415964
ws,"n,n//8,n",16384,2048,16384,bf16,64,64,64,2,8,8,0,0,0,3.9192320108413696,280.5426228236894
persistent,"n,n//8,n",16384,2048,16384,bf16,64,64,64,2,8,8,1,132,1,895.9349975585938,1.2272225449079996
ws,"n,n//8,n",16384,2048,16384,bf16,64,64,64,3,4,8,0,0,0,3.930400013923645,279.7454772748126
persistent,"n,n//8,n",16384,2048,16384,bf16,64,64,64,3,4,8,1,132,0,0.003121252216236747,352266.19049122115
ws,"n,n//8,n",16384,2048,16384,bf16,64,64,64,3,4,8,0,0,0,3.9839999675750732,275.98183652728187
persistent,"n,n//8,n",16384,2048,16384,bf16,64,64,64,3,4,8,1,132,1,441.8565368652344,2.48839054317612
ws,"n,n//8,n",16384,2048,16384,bf16,64,64,64,3,8,8,0,0,0,3.9668800830841064,277.172892738711
persistent,"n,n//8,n",16384,2048,16384,bf16,64,64,64,3,8,8,1,132,0,0.003107895694025185,353780.09303522337
ws,"n,n//8,n",16384,2048,16384,bf16,64,64,64,3,8,8,0,0,0,3.9538559913635254,278.0859065625258
persistent,"n,n//8,n",16384,2048,16384,bf16,64,64,64,3,8,8,1,132,1,455.51751708984375,2.4137636567753296
ws,"n,n//8,n",16384,2048,16384,bf16,64,64,64,4,4,8,0,0,0,4.038703918457031,272.24368262085017
persistent,"n,n//8,n",16384,2048,16384,bf16,64,64,64,4,4,8,1,132,0,0.0031006609170657136,354605.56867873005
ws,"n,n//8,n",16384,2048,16384,bf16,64,64,64,4,4,8,0,0,0,4.007696032524109,274.35005520703385
persistent,"n,n//8,n",16384,2048,16384,bf16,64,64,64,4,4,8,1,132,1,394.3445129394531,2.7882006512027133
ws,"n,n//8,n",16384,2048,16384,bf16,64,64,64,4,8,8,0,0,0,4.029152154922485,272.889080754299
persistent,"n,n//8,n",16384,2048,16384,bf16,64,64,64,4,8,8,1,132,0,0.003099269612246881,354764.75600291055
ws,"n,n//8,n",16384,2048,16384,bf16,64,64,64,4,8,8,0,0,0,4.031856060028076,272.7060716965038
persistent,"n,n//8,n",16384,2048,16384,bf16,64,64,64,4,8,8,1,132,1,407.02215576171875,2.701355717892867
ws,"n,n//8,n",16384,2048,16384,bf16,64,64,64,5,4,8,0,0,0,3.9806560277938843,276.2136743539128
persistent,"n,n//8,n",16384,2048,16384,bf16,64,64,64,5,4,8,1,132,0,0.003113460917349743,353147.7211257022
ws,"n,n//8,n",16384,2048,16384,bf16,64,64,64,5,4,8,0,0,0,3.968016028404236,277.0935449618574
persistent,"n,n//8,n",16384,2048,16384,bf16,64,64,64,5,4,8,1,132,1,391.78448486328125,2.806419524651902
ws,"n,n//8,n",16384,2048,16384,bf16,64,64,64,5,8,8,0,0,0,4.023087978363037,273.3004184073008
persistent,"n,n//8,n",16384,2048,16384,bf16,64,64,64,5,8,8,1,132,0,0.003093426136057014,355434.90596399846
ws,"n,n//8,n",16384,2048,16384,bf16,64,64,64,5,8,8,0,0,0,4.015920162200928,273.78821873127373
persistent,"n,n//8,n",16384,2048,16384,bf16,64,64,64,5,8,8,1,132,1,391.11590576171875,2.8112168581705808
ws,"n,n//8,n",16384,2048,16384,bf16,64,128,64,2,4,8,0,0,0,2.6670506795247397,412.2574933491439
persistent,"n,n//8,n",16384,2048,16384,bf16,64,128,64,2,4,8,1,132,0,0.003115130462886199,352958.45258348883
ws,"n,n//8,n",16384,2048,16384,bf16,64,128,64,2,4,8,0,0,0,2.631989320119222,417.74927404576056
persistent,"n,n//8,n",16384,2048,16384,bf16,64,128,64,2,4,8,1,132,1,452.7944641113281,2.4282797492543198
ws,"n,n//8,n",16384,2048,16384,bf16,64,128,64,2,8,8,0,0,0,2.960480054219564,371.3963977595016
persistent,"n,n//8,n",16384,2048,16384,bf16,64,128,64,2,8,8,1,132,0,0.003119304377342696,352486.16190275823
ws,"n,n//8,n",16384,2048,16384,bf16,64,128,64,2,8,8,0,0,0,2.9694506327311196,370.27442573266023
persistent,"n,n//8,n",16384,2048,16384,bf16,64,128,64,2,8,8,1,132,1,551.997802734375,1.9918768196711323
ws,"n,n//8,n",16384,2048,16384,bf16,64,128,64,3,4,8,0,0,0,2.7969493865966797,393.1110205443806
persistent,"n,n//8,n",16384,2048,16384,bf16,64,128,64,3,4,8,1,132,0,0.0031012174430424754,354541.93327937525
ws,"n,n//8,n",16384,2048,16384,bf16,64,128,64,3,4,8,0,0,0,2.906912008921305,378.24042296485123
persistent,"n,n//8,n",16384,2048,16384,bf16,64,128,64,3,4,8,1,132,1,335.0070495605469,3.282055196206496
ws,"n,n//8,n",16384,2048,16384,bf16,64,128,64,3,8,8,0,0,0,2.8744959831237793,382.50588424240414
persistent,"n,n//8,n",16384,2048,16384,bf16,64,128,64,3,8,8,1,132,0,0.003108413833803658,353721.12162767135
ws,"n,n//8,n",16384,2048,16384,bf16,64,128,64,3,8,8,0,0,0,2.880799929300944,381.66886099681625
persistent,"n,n//8,n",16384,2048,16384,bf16,64,128,64,3,8,8,1,132,1,285.109375,3.856455536672549
ws,"n,n//8,n",16384,2048,16384,bf16,64,128,64,4,4,8,0,0,0,2.8522239526112876,385.49274041730405
persistent,"n,n//8,n",16384,2048,16384,bf16,64,128,64,4,4,8,1,132,0,0.0031137391681904376,353116.16303911083
ws,"n,n//8,n",16384,2048,16384,bf16,64,128,64,4,4,8,0,0,0,2.884085257848104,381.234093126767
persistent,"n,n//8,n",16384,2048,16384,bf16,64,128,64,4,4,8,1,132,1,306.6443786621094,3.5856246006307813
ws,"n,n//8,n",16384,2048,16384,bf16,64,128,64,4,8,8,0,0,0,2.8912106355031333,380.2945431489329
persistent,"n,n//8,n",16384,2048,16384,bf16,64,128,64,4,8,8,1,132,0,0.003104278303520835,354192.3501281915
ws,"n,n//8,n",16384,2048,16384,bf16,64,128,64,4,8,8,0,0,0,2.9311040242513022,375.11859650114275
persistent,"n,n//8,n",16384,2048,16384,bf16,64,128,64,4,8,8,1,132,1,232.43653869628906,4.730373434155574
ws,"n,n//8,n",16384,2048,16384,bf16,64,128,64,5,4,8,0,0,0,2.444111943244934,449.8614029585852
persistent,"n,n//8,n",16384,2048,16384,bf16,64,128,64,5,4,8,1,132,0,0.0031248695945934107,351858.40384454885
ws,"n,n//8,n",16384,2048,16384,bf16,64,128,64,5,4,8,0,0,0,2.3860373497009277,460.8107362249865
persistent,"n,n//8,n",16384,2048,16384,bf16,64,128,64,5,4,8,1,132,1,307.3599548339844,3.5772767742950893
ws,"n,n//8,n",16384,2048,16384,bf16,64,128,64,5,8,8,0,0,0,3.104970614115397,354.1133763963978
persistent,"n,n//8,n",16384,2048,16384,bf16,64,128,64,5,8,8,1,132,0,0.0031034435145556928,354287.6236087747
ws,"n,n//8,n",16384,2048,16384,bf16,64,128,64,5,8,8,0,0,0,3.1077119509379068,353.8010102397578
persistent,"n,n//8,n",16384,2048,16384,bf16,64,128,64,5,8,8,1,132,1,215.63113403320312,5.09903930480974
ws,"n,n//8,n",16384,2048,16384,bf16,128,64,64,2,4,8,0,0,0,2.9798293908437095,368.98475837392954
persistent,"n,n//8,n",16384,2048,16384,bf16,128,64,64,2,4,8,1,132,0,0.003091200048346882,355690.8678116769
ws,"n,n//8,n",16384,2048,16384,bf16,128,64,64,2,4,8,0,0,0,2.9485226472218833,372.90255471226135
persistent,"n,n//8,n",16384,2048,16384,bf16,128,64,64,2,4,8,1,132,1,427.8826599121094,2.5696568961262622
ws,"n,n//8,n",16384,2048,16384,bf16,128,64,64,2,8,8,0,0,0,3.0182613531748452,364.28642159150564
persistent,"n,n//8,n",16384,2048,16384,bf16,128,64,64,2,8,8,1,132,0,0.00309926961629611,354764.7555394066
ws,"n,n//8,n",16384,2048,16384,bf16,128,64,64,2,8,8,0,0,0,3.008490721384684,365.4695093325534
persistent,"n,n//8,n",16384,2048,16384,bf16,128,64,64,2,8,8,1,132,1,681.7407836914062,1.6128001347117589
ws,"n,n//8,n",16384,2048,16384,bf16,128,64,64,3,4,8,0,0,0,3.0025280316670737,366.19529149425637
persistent,"n,n//8,n",16384,2048,16384,bf16,128,64,64,3,4,8,1,132,0,0.0031098435146977074,353558.5062655084
ws,"n,n//8,n",16384,2048,16384,bf16,128,64,64,3,4,8,0,0,0,3.0115413665771484,365.09929432770195
persistent,"n,n//8,n",16384,2048,16384,bf16,128,64,64,3,4,8,1,132,1,303.0262145996094,3.6284373258887594
ws,"n,n//8,n",16384,2048,16384,bf16,128,64,64,3,8,8,0,0,0,3.0185919602711997,364.2465236266038
persistent,"n,n//8,n",16384,2048,16384,bf16,128,64,64,3,8,8,1,132,0,0.0031142069351987847,353063.12350300397
ws,"n,n//8,n",16384,2048,16384,bf16,128,64,64,3,8,8,0,0,0,3.0353386402130127,362.23688955471505
persistent,"n,n//8,n",16384,2048,16384,bf16,128,64,64,3,8,8,1,132,1,348.74090576171875,3.152803727955143
ws,"n,n//8,n",16384,2048,16384,bf16,128,64,64,4,4,8,0,0,0,3.0296640396118164,362.9153640140501
persistent,"n,n//8,n",16384,2048,16384,bf16,128,64,64,4,4,8,1,132,0,0.0031115130906033774,353368.79381818225
ws,"n,n//8,n",16384,2048,16384,bf16,128,64,64,4,4,8,0,0,0,3.0147413412729898,364.71176240669644
persistent,"n,n//8,n",16384,2048,16384,bf16,128,64,64,4,4,8,1,132,1,253.25485229492188,4.3415224538149815
ws,"n,n//8,n",16384,2048,16384,bf16,128,64,64,4,8,8,0,0,0,3.0358187357584634,362.1796040801165
persistent,"n,n//8,n",16384,2048,16384,bf16,128,64,64,4,8,8,1,132,0,0.0031042783055454494,354192.3498971868
ws,"n,n//8,n",16384,2048,16384,bf16,128,64,64,4,8,8,0,0,0,3.0254507064819336,363.420770802952
persistent,"n,n//8,n",16384,2048,16384,bf16,128,64,64,4,8,8,1,132,1,251.4163818359375,4.373269632419933
ws,"n,n//8,n",16384,2048,16384,bf16,128,64,64,5,4,8,0,0,0,2.94813863436381,372.9511275216092
persistent,"n,n//8,n",16384,2048,16384,bf16,128,64,64,5,4,8,1,132,0,0.003100382645978876,354637.39587177767
ws,"n,n//8,n",16384,2048,16384,bf16,128,64,64,5,4,8,0,0,0,2.960362672805786,371.4111240072824
ws,"n,n//8,n",16384,2048,16384,bf16,128,64,64,5,8,8,0,0,0,2.923744042714437,376.06288776058557
persistent,"n,n//8,n",16384,2048,16384,bf16,128,64,64,5,8,8,1,132,0,0.0030937043889223232,355402.93756347214
ws,"n,n//8,n",16384,2048,16384,bf16,128,64,64,5,8,8,0,0,0,2.9432000319163003,373.57692846317155
persistent,"n,n//8,n",16384,2048,16384,bf16,128,64,64,5,8,8,1,132,1,217.9877471923828,5.043914816026965
ws,"n,n//8,n",16384,2048,16384,bf16,128,128,64,2,4,8,0,0,0,1.8552704095840453,592.6422488582202
persistent,"n,n//8,n",16384,2048,16384,bf16,128,128,64,2,4,8,1,132,0,0.0031006609089672564,354605.56960490614
ws,"n,n//8,n",16384,2048,16384,bf16,128,128,64,2,4,8,0,0,0,1.9010240077972411,578.3786124037583
persistent,"n,n//8,n",16384,2048,16384,bf16,128,128,64,2,4,8,1,132,1,253.22364807128906,4.342057450599791
ws,"n,n//8,n",16384,2048,16384,bf16,128,128,64,2,8,8,0,0,0,2.3517839908599854,467.52237112301185
persistent,"n,n//8,n",16384,2048,16384,bf16,128,128,64,2,8,8,1,132,0,0.003095095701839613,355243.17620372446
ws,"n,n//8,n",16384,2048,16384,bf16,128,128,64,2,8,8,0,0,0,2.356063961982727,466.6730808321157
persistent,"n,n//8,n",16384,2048,16384,bf16,128,128,64,2,8,8,1,132,1,346.9960021972656,3.1686579119460077
ws,"n,n//8,n",16384,2048,16384,bf16,128,128,64,3,4,8,0,0,0,1.9532079994678497,562.926031470054
persistent,"n,n//8,n",16384,2048,16384,bf16,128,128,64,3,4,8,1,132,0,0.0030923130942265625,355562.8405897255
ws,"n,n//8,n",16384,2048,16384,bf16,128,128,64,3,4,8,0,0,0,1.9909200072288513,552.2630863037049
persistent,"n,n//8,n",16384,2048,16384,bf16,128,128,64,3,4,8,1,132,1,172.64559936523438,6.368605002493962
ws,"n,n//8,n",16384,2048,16384,bf16,128,128,64,3,8,8,0,0,0,2.0461920499801636,537.3452740111363
persistent,"n,n//8,n",16384,2048,16384,bf16,128,128,64,3,8,8,1,132,0,0.0030987586581212438,354823.2531418327
ws,"n,n//8,n",16384,2048,16384,bf16,128,128,64,3,8,8,0,0,0,2.0547279715538025,535.1129896501775
persistent,"n,n//8,n",16384,2048,16384,bf16,128,128,64,3,8,8,1,132,1,180.6741180419922,6.085606724923667
ws,"n,n//8,n",16384,2048,16384,bf16,128,128,64,4,4,8,0,0,0,1.7014208078384399,646.2314453370699
persistent,"n,n//8,n",16384,2048,16384,bf16,128,128,64,4,4,8,1,132,0,0.003101773948773094,354478.3230289595
ws,"n,n//8,n",16384,2048,16384,bf16,128,128,64,4,4,8,0,0,0,1.6972480058670043,647.8202501786633
persistent,"n,n//8,n",16384,2048,16384,bf16,128,128,64,4,4,8,1,132,1,156.4220428466797,7.0291348186374805
ws,"n,n//8,n",16384,2048,16384,bf16,128,128,64,4,8,8,0,0,0,2.0088160634040833,547.3431081155328
persistent,"n,n//8,n",16384,2048,16384,bf16,128,128,64,4,8,8,1,132,0,0.0030985714609934284,354844.6894374633
ws,"n,n//8,n",16384,2048,16384,bf16,128,128,64,4,8,8,0,0,0,2.0651280283927917,532.41814195496
persistent,"n,n//8,n",16384,2048,16384,bf16,128,128,64,4,8,8,1,132,1,153.79481506347656,7.149211287273844
ws,"n,n//8,n",16384,2048,16384,bf16,128,128,64,5,4,8,0,0,0,1.8504767894744873,594.1774757889548
persistent,"n,n//8,n",16384,2048,16384,bf16,128,128,64,5,4,8,1,132,0,0.0031098435106484785,353558.5067258657
ws,"n,n//8,n",16384,2048,16384,bf16,128,128,64,5,4,8,0,0,0,1.8714240074157715,587.5267301365357
ws,"n,n//8,n",16384,2048,16384,bf16,128,128,64,5,8,8,0,0,0,2.0060640573501587,548.0939772323932
persistent,"n,n//8,n",16384,2048,16384,bf16,128,128,64,5,8,8,1,132,0,0.0031053913534497437,354065.39873132744
ws,"n,n//8,n",16384,2048,16384,bf16,128,128,64,5,8,8,0,0,0,1.9957039952278137,550.9392326743769
persistent,"n,n//8,n",16384,2048,16384,bf16,128,128,64,5,8,8,1,132,1,153.59840393066406,7.158353209661808
ws,"n,n//8,n",16384,2048,16384,bf16,256,64,64,2,4,8,0,0,0,2.9247146447499595,375.93808672914133
persistent,"n,n//8,n",16384,2048,16384,bf16,256,64,64,2,4,8,1,132,0,0.0030948174348020036,355275.1174953695
ws,"n,n//8,n",16384,2048,16384,bf16,256,64,64,2,4,8,0,0,0,2.8930240472157798,380.0561660848136
persistent,"n,n//8,n",16384,2048,16384,bf16,256,64,64,2,4,8,1,132,1,270.08392333984375,4.070999910618508
ws,"n,n//8,n",16384,2048,16384,bf16,256,64,64,2,8,8,0,0,0,2.917301336924235,376.89340276902476
persistent,"n,n//8,n",16384,2048,16384,bf16,256,64,64,2,8,8,1,132,0,0.003100939167906409,354573.749512904
ws,"n,n//8,n",16384,2048,16384,bf16,256,64,64,2,8,8,0,0,0,2.9066879749298096,378.26957597763857
persistent,"n,n//8,n",16384,2048,16384,bf16,256,64,64,2,8,8,1,132,1,503.70855712890625,2.1828329342727826
ws,"n,n//8,n",16384,2048,16384,bf16,256,64,64,3,4,8,0,0,0,2.905898650487264,378.3723247167043
persistent,"n,n//8,n",16384,2048,16384,bf16,256,64,64,3,4,8,1,132,0,0.0030943448715522117,355329.37452587613
ws,"n,n//8,n",16384,2048,16384,bf16,256,64,64,3,4,8,0,0,0,2.896181344985962,379.6418444858567
persistent,"n,n//8,n",16384,2048,16384,bf16,256,64,64,3,4,8,1,132,1,183.45689392089844,5.993296868146471
ws,"n,n//8,n",16384,2048,16384,bf16,256,64,64,3,8,8,0,0,0,2.9219199816385903,376.2976517787466
persistent,"n,n//8,n",16384,2048,16384,bf16,256,64,64,3,8,8,1,132,0,0.003110400034600626,353495.2467672464
ws,"n,n//8,n",16384,2048,16384,bf16,256,64,64,3,8,8,0,0,0,2.924095948537191,376.01762976554926
persistent,"n,n//8,n",16384,2048,16384,bf16,256,64,64,3,8,8,1,132,1,246.56092834472656,4.459391174252595
ws,"n,n//8,n",16384,2048,16384,bf16,256,64,64,4,4,8,0,0,0,2.5399359862009683,432.88950341640736
persistent,"n,n//8,n",16384,2048,16384,bf16,256,64,64,4,4,8,1,132,0,0.003096208747719293,355115.4710049554
ws,"n,n//8,n",16384,2048,16384,bf16,256,64,64,4,4,8,0,0,0,2.5339840253194175,433.9062980625549
persistent,"n,n//8,n",16384,2048,16384,bf16,256,64,64,4,4,8,1,132,1,159.52479553222656,6.892418348556235
ws,"n,n//8,n",16384,2048,16384,bf16,256,64,64,4,8,8,0,0,0,2.5740479628245034,427.15273516873617
persistent,"n,n//8,n",16384,2048,16384,bf16,256,64,64,4,8,8,1,132,0,0.003097878305403435,354924.086546005
ws,"n,n//8,n",16384,2048,16384,bf16,256,64,64,4,8,8,0,0,0,2.541813373565674,432.5697705467641
persistent,"n,n//8,n",16384,2048,16384,bf16,256,64,64,4,8,8,1,132,1,174.15219116210938,6.313510157058666
ws,"n,n//8,n",16384,2048,16384,bf16,256,128,64,2,4,8,0,0,0,6.614336013793945,166.23159535333713
persistent,"n,n//8,n",16384,2048,16384,bf16,256,128,64,2,4,8,1,132,0,0.003109008733831022,353653.4380915508
ws,"n,n//8,n",16384,2048,16384,bf16,256,128,64,2,4,8,0,0,0,6.745535850524902,162.99841141463088
persistent,"n,n//8,n",16384,2048,16384,bf16,256,128,64,2,4,8,1,132,1,160.82537841796875,6.836679873486641
ws,"n,n//8,n",16384,2048,16384,bf16,256,128,64,2,8,8,0,0,0,3.2861440181732178,334.5902132394135
persistent,"n,n//8,n",16384,2048,16384,bf16,256,128,64,2,8,8,1,132,0,0.003127930477342528,351514.0875861598
ws,"n,n//8,n",16384,2048,16384,bf16,256,128,64,2,8,8,0,0,0,3.29750394821167,333.4375470186461
persistent,"n,n//8,n",16384,2048,16384,bf16,256,128,64,2,8,8,1,132,1,286.58709716796875,3.836570587585023
ws,"n,n//8,n",16384,2048,16384,bf16,256,128,64,3,4,8,0,0,0,7.077824115753174,155.34599472863525
persistent,"n,n//8,n",16384,2048,16384,bf16,256,128,64,3,4,8,1,132,0,0.003105947879426505,354001.9570383191
ws,"n,n//8,n",16384,2048,16384,bf16,256,128,64,3,4,8,0,0,0,7.097663879394531,154.91176342796808
persistent,"n,n//8,n",16384,2048,16384,bf16,256,128,64,3,4,8,1,132,1,152.09222412109375,7.229242876352337
ws,"n,n//8,n",16384,2048,16384,bf16,256,128,64,3,8,8,0,0,0,1.7077567815780639,643.8338524763398
persistent,"n,n//8,n",16384,2048,16384,bf16,256,128,64,3,8,8,1,132,0,0.00310566960024121,354033.67688906874
ws,"n,n//8,n",16384,2048,16384,bf16,256,128,64,3,8,8,0,0,0,1.707692813873291,643.8579695619558
persistent,"n,n//8,n",16384,2048,16384,bf16,256,128,64,3,8,8,1,132,1,153.5187225341797,7.162068636489615
ws,"n,n,n//8",32768,32768,4096,bf16,64,64,64,2,4,8,0,0,0,33.291072845458984,264.21776982197247
persistent,"n,n,n//8",32768,32768,4096,bf16,64,64,64,2,4,8,1,132,0,0.00312240710852882,2817087.1755260774
ws,"n,n,n//8",32768,32768,4096,bf16,64,64,64,2,4,8,0,0,0,33.28847885131836,264.2383589077588
persistent,"n,n,n//8",32768,32768,4096,bf16,64,64,64,2,4,8,1,132,1,4924.1494140625,1.786317246403595
ws,"n,n,n//8",32768,32768,4096,bf16,64,64,64,2,8,8,0,0,0,32.98371124267578,266.679906257099
persistent,"n,n,n//8",32768,32768,4096,bf16,64,64,64,2,8,8,1,132,0,0.0031000702180327814,2837385.092454376
ws,"n,n,n//8",32768,32768,4096,bf16,64,64,64,2,8,8,0,0,0,32.991905212402344,266.6136728260654
persistent,"n,n,n//8",32768,32768,4096,bf16,64,64,64,2,8,8,1,132,1,6993.98681640625,1.2576650847517232
ws,"n,n,n//8",32768,32768,4096,bf16,64,64,64,3,4,8,0,0,0,33.04220962524414,266.20777248165064
persistent,"n,n,n//8",32768,32768,4096,bf16,64,64,64,3,4,8,1,132,0,0.0030974867646541217,2839751.608491605
ws,"n,n,n//8",32768,32768,4096,bf16,64,64,64,3,4,8,0,0,0,33.06118392944336,266.054991889581
persistent,"n,n,n//8",32768,32768,4096,bf16,64,64,64,3,4,8,1,132,1,3500.089599609375,2.5131050997064994
ws,"n,n,n//8",32768,32768,4096,bf16,64,64,64,3,8,8,0,0,0,32.98003387451172,266.70964182987
persistent,"n,n,n//8",32768,32768,4096,bf16,64,64,64,3,8,8,1,132,0,0.003098947400423257,2838413.140218715
ws,"n,n,n//8",32768,32768,4096,bf16,64,64,64,3,8,8,0,0,0,32.9835205078125,266.68144839555714
persistent,"n,n,n//8",32768,32768,4096,bf16,64,64,64,3,8,8,1,132,1,3618.91162109375,2.430590725382108
ws,"n,n,n//8",32768,32768,4096,bf16,64,64,64,4,4,8,0,0,0,33.006752014160156,266.49374705013105
persistent,"n,n,n//8",32768,32768,4096,bf16,64,64,64,4,4,8,1,132,0,0.003094175483279845,2842790.6140876296
ws,"n,n,n//8",32768,32768,4096,bf16,64,64,64,4,4,8,0,0,0,33.051326751708984,266.1343397282283
persistent,"n,n,n//8",32768,32768,4096,bf16,64,64,64,4,4,8,1,132,1,3253.7734375,2.7033514137254677
ws,"n,n,n//8",32768,32768,4096,bf16,64,64,64,4,8,8,0,0,0,32.932064056396484,267.0981389792211
persistent,"n,n,n//8",32768,32768,4096,bf16,64,64,64,4,8,8,1,132,0,0.0031045664068871893,2833275.848986414
ws,"n,n,n//8",32768,32768,4096,bf16,64,64,64,4,8,8,0,0,0,32.93382263183594,267.0838766741014
persistent,"n,n,n//8",32768,32768,4096,bf16,64,64,64,4,8,8,1,132,1,3432.271240234375,2.5627616253333616
ws,"n,n,n//8",32768,32768,4096,bf16,64,64,64,5,4,8,0,0,0,33.05430221557617,266.1103829946535
persistent,"n,n,n//8",32768,32768,4096,bf16,64,64,64,5,4,8,1,132,0,0.003095787657276455,2841310.191780542
ws,"n,n,n//8",32768,32768,4096,bf16,64,64,64,5,4,8,0,0,0,33.051422119140625,266.13357181729367
persistent,"n,n,n//8",32768,32768,4096,bf16,64,64,64,5,4,8,1,132,1,3266.762451171875,2.692602585490294
ws,"n,n,n//8",32768,32768,4096,bf16,64,64,64,5,8,8,0,0,0,32.73932647705078,268.67055522274654
persistent,"n,n,n//8",32768,32768,4096,bf16,64,64,64,5,8,8,1,132,0,0.003102596530592755,2835074.730302588
ws,"n,n,n//8",32768,32768,4096,bf16,64,64,64,5,8,8,0,0,0,32.76457595825195,268.4635086813218
persistent,"n,n,n//8",32768,32768,4096,bf16,64,64,64,5,8,8,1,132,1,3368.46337890625,2.6113073032915435
ws,"n,n,n//8",32768,32768,4096,bf16,64,128,64,2,4,8,0,0,0,24.53046417236328,358.5783359174234
persistent,"n,n,n//8",32768,32768,4096,bf16,64,128,64,2,4,8,1,132,0,0.0031023304727252413,2835317.868144806
ws,"n,n,n//8",32768,32768,4096,bf16,64,128,64,2,4,8,0,0,0,24.57481575012207,357.93118905334245
persistent,"n,n,n//8",32768,32768,4096,bf16,64,128,64,2,4,8,1,132,1,3327.531005859375,2.643429319432082
ws,"n,n,n//8",32768,32768,4096,bf16,64,128,64,2,8,8,0,0,0,25.2076473236084,348.9454176062658
persistent,"n,n,n//8",32768,32768,4096,bf16,64,128,64,2,8,8,1,132,0,0.0031040000500516932,2833792.8093981543
ws,"n,n,n//8",32768,32768,4096,bf16,64,128,64,2,8,8,0,0,0,25.176063537597656,349.38317537497517
persistent,"n,n,n//8",32768,32768,4096,bf16,64,128,64,2,8,8,1,132,1,3773.09375,2.331268079996157
ws,"n,n,n//8",32768,32768,4096,bf16,64,128,64,3,4,8,0,0,0,24.699840545654297,356.1194253845331
persistent,"n,n,n//8",32768,32768,4096,bf16,64,128,64,3,4,8,1,132,0,0.0031003509096703247,2837128.20854312
ws,"n,n,n//8",32768,32768,4096,bf16,64,128,64,3,4,8,0,0,0,24.701919555664062,356.0894529830613
persistent,"n,n,n//8",32768,32768,4096,bf16,64,128,64,3,4,8,1,132,1,2963.1201171875,2.9685239458186303
ws,"n,n,n//8",32768,32768,4096,bf16,64,128,64,3,8,8,0,0,0,24.805952072143555,354.5960661629184
persistent,"n,n,n//8",32768,32768,4096,bf16,64,128,64,3,8,8,1,132,0,0.0031082478199417874,2829920.1131178583
ws,"n,n,n//8",32768,32768,4096,bf16,64,128,64,3,8,8,0,0,0,24.82383918762207,354.34055770849506
persistent,"n,n,n//8",32768,32768,4096,bf16,64,128,64,3,8,8,1,132,1,1938.45703125,4.537677586041669
ws,"n,n,n//8",32768,32768,4096,bf16,64,128,64,4,4,8,0,0,0,24.678815841674805,356.422815366779
persistent,"n,n,n//8",32768,32768,4096,bf16,64,128,64,4,4,8,1,132,0,0.0031009123276657703,2836614.5484768706
ws,"n,n,n//8",32768,32768,4096,bf16,64,128,64,4,4,8,0,0,0,24.67375946044922,356.49585691664413
persistent,"n,n,n//8",32768,32768,4096,bf16,64,128,64,4,4,8,1,132,1,2565.5810546875,3.4284993670875874
ws,"n,n,n//8",32768,32768,4096,bf16,64,128,64,4,8,8,0,0,0,24.665664672851562,356.6128518681064
persistent,"n,n,n//8",32768,32768,4096,bf16,64,128,64,4,8,8,1,132,0,0.0031212522061136753,2818129.533069731
ws,"n,n,n//8",32768,32768,4096,bf16,64,128,64,4,8,8,0,0,0,24.694944381713867,356.1900317022515
persistent,"n,n,n//8",32768,32768,4096,bf16,64,128,64,4,8,8,1,132,1,1904.539794921875,4.618487387694002
ws,"n,n,n//8",32768,32768,4096,bf16,64,128,64,5,4,8,0,0,0,21.887487411499023,401.8776964589731
persistent,"n,n,n//8",32768,32768,4096,bf16,64,128,64,5,4,8,1,132,0,0.0031062456648470018,2831744.1604031185
